id;name;suhu;kelembaban;cahaya;keran;date
1386;syarif;29;95;0;45;03/08/20 11.38
1387;syarif;29;95;0;45;03/08/20 11.38
1388;syarif;29;95;0;45;03/08/20 11.38
1389;syarif;29;95;0;45;03/08/20 11.39
1390;syarif;29;95;0;45;03/08/20 11.39
1391;syarif;29;95;0;45;03/08/20 11.39
1392;syarif;29;95;0;45;03/08/20 11.40
1393;syarif;29;95;0;45;03/08/20 11.40
1394;syarif;29;95;0;45;03/08/20 11.40
1395;syarif;29;95;0;45;03/08/20 11.40
1396;syarif;29;95;0;45;03/08/20 11.41
1397;syarif;29;95;0;45;03/08/20 11.41
1398;syarif;29;95;0;45;03/08/20 11.41
1399;syarif;29;95;0;45;03/08/20 11.41
1400;syarif;29;95;0;45;03/08/20 11.42
1401;syarif;29;95;0;45;03/08/20 11.42
1402;syarif;29;95;0;45;03/08/20 11.42
1403;syarif;29;95;0;45;03/08/20 11.42
1404;syarif;29;95;0;45;03/08/20 11.43
1405;syarif;29;95;0;45;03/08/20 11.43
1406;syarif;29;95;0;45;03/08/20 11.43
1407;syarif;29;95;0;45;03/08/20 11.43
1408;syarif;29;95;0;45;03/08/20 11.44
1409;syarif;29;95;0;45;03/08/20 11.44
1410;syarif;28;95;0;45;03/08/20 11.44
1411;syarif;28;95;0;45;03/08/20 11.44
1412;syarif;28;95;0;45;03/08/20 11.45
1413;syarif;28;95;0;45;03/08/20 11.45
1414;syarif;28;95;0;45;03/08/20 11.45
1415;syarif;28;95;0;45;03/08/20 11.45
1416;syarif;28;95;0;45;03/08/20 11.46
1417;syarif;28;95;0;45;03/08/20 11.46
1418;syarif;28;95;0;45;03/08/20 11.46
1419;syarif;28;95;0;45;03/08/20 11.46
1420;syarif;28;95;0;45;03/08/20 11.47
1421;syarif;28;95;0;45;03/08/20 11.47
1422;syarif;28;95;0;45;03/08/20 11.47
1423;syarif;28;95;0;45;03/08/20 11.48
1424;syarif;28;95;0;45;03/08/20 11.48
1425;syarif;28;95;0;45;03/08/20 11.48
1426;syarif;28;95;0;45;03/08/20 11.48
1427;syarif;28;95;0;45;03/08/20 11.49
1428;syarif;28;95;0;45;03/08/20 11.49
1429;syarif;28;95;0;45;03/08/20 11.49
1430;syarif;28;95;0;45;03/08/20 11.49
1431;syarif;28;95;0;45;03/08/20 11.50
1432;syarif;28;95;0;45;03/08/20 11.50
1433;syarif;28;95;0;45;03/08/20 11.50
1434;syarif;28;95;0;45;03/08/20 11.50
1435;syarif;28;95;0;45;03/08/20 11.51
1436;syarif;28;95;0;45;03/08/20 11.51
1437;syarif;28;95;0;45;03/08/20 11.51
1438;syarif;28;95;0;45;03/08/20 11.51
1439;syarif;28;95;0;45;03/08/20 11.52
1440;syarif;28;95;0;45;03/08/20 11.52
1441;syarif;28;95;0;45;03/08/20 11.52
1442;syarif;28;95;0;45;03/08/20 11.52
1443;syarif;28;95;0;45;03/08/20 11.53
1444;syarif;28;95;0;45;03/08/20 11.53
1445;syarif;28;95;0;45;03/08/20 11.53
1446;syarif;28;95;0;45;03/08/20 11.53
1447;syarif;28;95;0;45;03/08/20 11.54
1448;syarif;28;95;0;45;03/08/20 11.54
1449;syarif;28;95;0;45;03/08/20 11.54
1450;syarif;28;95;0;45;03/08/20 11.54
1451;syarif;28;95;0;45;03/08/20 11.55
1452;syarif;28;95;0;45;03/08/20 11.55
1453;syarif;28;95;0;45;03/08/20 11.55
1454;syarif;28;95;0;45;03/08/20 11.55
1455;syarif;28;95;0;45;03/08/20 11.56
1456;syarif;28;95;0;45;03/08/20 11.56
1457;syarif;28;95;0;45;03/08/20 11.56
1458;syarif;28;95;0;45;03/08/20 11.56
1459;syarif;28;95;0;45;03/08/20 11.57
1460;syarif;28;95;0;45;03/08/20 11.57
1461;syarif;28;95;0;45;03/08/20 11.57
1462;syarif;28;95;0;45;03/08/20 11.58
1463;syarif;28;95;0;45;03/08/20 11.58
1464;syarif;28;95;0;45;03/08/20 11.58
1465;syarif;28;95;0;45;03/08/20 11.58
1466;syarif;28;95;0;45;03/08/20 11.59
1467;syarif;28;95;0;45;03/08/20 11.59
1468;syarif;28;95;0;45;03/08/20 11.59
1469;syarif;28;95;0;45;03/08/20 11.59
1470;syarif;28;95;0;45;03/08/20 12.00
1471;syarif;28;95;0;45;03/08/20 12.00
1472;syarif;28;95;0;45;03/08/20 12.00
1473;syarif;28;95;0;45;03/08/20 12.00
1474;syarif;28;95;0;45;03/08/20 12.01
1475;syarif;28;95;0;45;03/08/20 12.01
1476;syarif;28;95;0;45;03/08/20 12.01
1477;syarif;28;95;0;45;03/08/20 12.02
1478;syarif;28;95;0;45;03/08/20 12.02
1479;syarif;28;95;0;45;03/08/20 12.02
1480;syarif;28;95;0;45;03/08/20 12.02
1481;syarif;28;95;0;45;03/08/20 12.03
1482;syarif;28;95;0;45;03/08/20 12.03
1483;syarif;28;95;0;45;03/08/20 12.03
